"perceiver.id" "target.id" "group.id" "ex" "ne"
"2842" "91210" "91214" "12" 1 4
"2843" "91210" "91215" "12" 2 5
"2844" "91210" "91216" "12" 2 5
"2845" "91210" "91217" "12" 5 2
"2846" "91210" "91218" "12" 5 2
"2847" "91210" "91219" "12" 2 4
"2848" "91210" "91220" "12" 6 2
"2849" "91210" "91221" "12" 5 5
"2850" "91210" "91222" "12" 5 2
"2851" "91210" "91223" "12" 6 2
"2852" "91210" "91224" "12" 3 4
"2853" "91210" "91225" "12" 5 2
"2854" "91211" "91201" "12" 6 2
"2855" "91211" "91202" "12" 4 4
"2856" "91211" "91203" "12" 4 4
"2857" "91211" "91204" "12" 5 2
"2858" "91211" "91205" "12" 2 4
"2859" "91211" "91206" "12" 5 3
"2860" "91211" "91207" "12" 5 3
"2861" "91211" "91208" "12" 3 3
"2862" "91211" "91209" "12" 4 4
"2863" "91211" "91210" "12" 5 2
"2864" "91211" "91211" "12" 6 2
"2865" "91211" "91212" "12" 4 4
"2866" "91211" "91213" "12" 4 4
"2867" "91211" "91214" "12" 5 2
"2868" "91211" "91215" "12" 6 3
"2869" "91211" "91216" "12" 4 4
"2870" "91211" "91217" "12" 4 4
"2871" "91211" "91218" "12" 5 2
"2872" "91211" "91219" "12" 3 4
"2873" "91211" "91220" "12" 5 5
"2874" "91211" "91221" "12" 5 5
"2875" "91211" "91222" "12" 5 3
"2876" "91211" "91223" "12" 5 4
"2877" "91211" "91224" "12" 4 4
"2878" "91211" "91225" "12" 5 3
"2879" "91212" "91201" "12" 7 5
"2880" "91212" "91202" "12" 2 4
"2881" "91212" "91203" "12" 4 4
"2882" "91212" "91204" "12" 7 3
"2883" "91212" "91205" "12" 4 4
"2884" "91212" "91206" "12" 5 3
"2885" "91212" "91207" "12" 2 4
"2886" "91212" "91208" "12" 2 4
"2887" "91212" "91209" "12" 6 5
"2888" "91212" "91210" "12" 5 4
"2889" "91212" "91211" "12" 5 5
"2890" "91212" "91212" "12" 6 4
"2891" "91212" "91213" "12" 4 4
"2892" "91212" "91214" "12" 5 3
"2893" "91212" "91215" "12" 4 4
"2894" "91212" "91216" "12" 3 4
"2895" "91212" "91217" "12" 6 4
"2896" "91212" "91218" "12" 6 3
"2897" "91212" "91219" "12" 3 4
"2898" "91212" "91220" "12" 6 6
"2899" "91212" "91221" "12" 7 4
"2900" "91212" "91222" "12" 4 4
"2901" "91212" "91223" "12" 6 4
"2902" "91212" "91224" "12" 6 4
"2903" "91212" "91225" "12" 6 4
"2904" "91214" "91201" "12" 6 3
"2905" "91214" "91202" "12" 4 3
"2906" "91214" "91203" "12" 4 3
"2907" "91214" "91204" "12" 4 3
"2908" "91214" "91205" "12" 4 3
"2909" "91214" "91206" "12" 3 3
"2910" "91214" "91207" "12" 4 3
"2911" "91214" "91208" "12" 4 3
"2912" "91214" "91209" "12" 4 3
"2913" "91214" "91210" "12" 2 3
"2914" "91214" "91211" "12" 4 3
"2915" "91214" "91212" "12" 3 3
"2916" "91214" "91213" "12" 4 3
"2917" "91214" "91214" "12" 5 3
"2918" "91214" "91215" "12" 4 3
"2919" "91214" "91216" "12" 4 3
"2920" "91214" "91217" "12" 4 3
"2921" "91214" "91218" "12" 3 2
"2922" "91214" "91219" "12" 4 3
"2923" "91214" "91220" "12" 4 3
"2924" "91214" "91221" "12" 6 2
"2925" "91214" "91222" "12" 4 3
"2926" "91214" "91223" "12" 4 3
"2927" "91214" "91224" "12" 4 3
"2928" "91214" "91225" "12" 4 3
"2929" "91215" "91201" "12" 5 3
"2930" "91215" "91202" "12" 3 4
"2931" "91215" "91203" "12" 2 5
"2932" "91215" "91204" "12" 6 3
"2933" "91215" "91205" "12" 1 5
"2934" "91215" "91206" "12" 5 4
"2935" "91215" "91207" "12" 3 3
"2936" "91215" "91208" "12" 3 2
"2937" "91215" "91209" "12" 5 3
"2938" "91215" "91210" "12" 5 4
"2939" "91215" "91211" "12" 3 3
"2940" "91215" "91212" "12" 2 4
"2941" "91215" "91214" "12" 2 4
"2942" "91215" "91215" "12" 4 5
"2943" "91215" "91216" "12" 3 4
"2944" "91215" "91217" "12" 6 3
"2945" "91215" "91218" "12" 5 5
"2946" "91215" "91219" "12" 1 5
"2947" "91215" "91220" "12" 6 3
"2948" "91215" "91221" "12" 6 6
"2949" "91215" "91222" "12" 3 5
"2950" "91215" "91223" "12" 6 5
"2951" "91215" "91224" "12" 2 4
"2952" "91215" "91225" "12" 5 3
"2953" "91216" "91201" "12" 4 4
"2954" "91216" "91202" "12" 2 6
"2955" "91216" "91203" "12" 2 4
"2956" "91216" "91204" "12" 5 4
"2957" "91216" "91205" "12" 2 4
"2958" "91216" "91206" "12" 3 4
"2959" "91216" "91207" "12" 1 4
"2960" "91216" "91208" "12" 1 4
"2961" "91216" "91209" "12" 5 4
"2962" "91216" "91210" "12" 4 4
"2963" "91216" "91211" "12" 1 4
"2964" "91216" "91212" "12" 4 4
"2965" "91216" "91213" "12" 4 4
"2966" "91216" "91214" "12" 2 4
"2967" "91216" "91215" "12" 2 4
"2968" "91216" "91216" "12" 2 4
"2969" "91216" "91217" "12" 3 4
"2970" "91216" "91218" "12" 3 4
"2971" "91216" "91219" "12" 2 4
"2972" "91216" "91220" "12" 4 4
"2973" "91216" "91221" "12" 4 4
"2974" "91216" "91222" "12" 4 4
"2975" "91216" "91223" "12" 5 4
"2976" "91216" "91224" "12" 3 4
"2977" "91216" "91225" "12" 5 4
"2978" "91217" "91201" "12" 6 3
"2979" "91217" "91202" "12" 2 2
"2980" "91217" "91203" "12" 3 4
"2981" "91217" "91204" "12" 6 2
"2982" "91217" "91205" "12" 5 3
"2983" "91217" "91206" "12" 5 2
"2984" "91217" "91207" "12" 3 2
"2985" "91217" "91208" "12" 2 4
"2986" "91217" "91209" "12" 5 5
"2987" "91217" "91210" "12" 5 1
"2988" "91217" "91211" "12" 2 6
"2989" "91217" "91212" "12" 5 2
"2990" "91217" "91214" "12" 4 2
"2991" "91217" "91215" "12" 4 3
"2992" "91217" "91216" "12" 2 2
"2993" "91217" "91217" "12" 4 2
"2994" "91217" "91218" "12" 3 2
"2995" "91217" "91219" "12" 1 2
"2996" "91217" "91220" "12" 7 3
"2997" "91217" "91221" "12" 6 6
"2998" "91217" "91222" "12" 2 4
"2999" "91217" "91223" "12" 5 5
"3000" "91217" "91224" "12" 4 1
"3001" "91217" "91225" "12" 5 2
"3002" "91218" "91201" "12" 6 7
"3003" "91218" "91202" "12" 2 5
"3004" "91218" "91203" "12" 4 1
"3005" "91218" "91204" "12" 6 5
"3006" "91218" "91205" "12" 4 4
"3007" "91218" "91206" "12" 5 3
"3008" "91218" "91207" "12" 4 3
"3009" "91218" "91208" "12" 4 2
"3010" "91218" "91209" "12" 6 7
"3011" "91218" "91210" "12" 5 1
"3012" "91218" "91211" "12" 2 5
"3013" "91218" "91212" "12" 4 5
"3014" "91218" "91213" "12" 4 5
"3015" "91218" "91214" "12" 4 1
"3016" "91218" "91215" "12" 4 5
"3017" "91218" "91216" "12" 4 4
"3018" "91218" "91217" "12" 4 7
"3019" "91218" "91218" "12" 5 1
"3020" "91218" "91219" "12" 1 4
"3021" "91218" "91220" "12" 6 7
"3022" "91218" "91221" "12" 6 7
"3023" "91218" "91222" "12" 3 4
"3024" "91218" "91223" "12" 6 7
"3025" "91218" "91224" "12" 5 7
"3026" "91218" "91225" "12" 5 7
"3027" "91219" "91201" "12" 7 2
"3028" "91219" "91202" "12" 4 4
"3029" "91219" "91203" "12" 4 4
"3030" "91219" "91204" "12" 6 2
"3031" "91219" "91205" "12" 4 4
"3032" "91219" "91206" "12" 5 2
"3033" "91219" "91207" "12" 4 3
"3034" "91219" "91208" "12" 3 5
"3035" "91219" "91209" "12" 6 2
"3036" "91219" "91210" "12" 4 2
"3037" "91219" "91211" "12" 4 2
"3038" "91219" "91212" "12" 4 4
"3039" "91219" "91214" "12" 3 5
"3040" "91219" "91215" "12" 5 3
"3041" "91219" "91216" "12" 4 4
"3042" "91219" "91217" "12" 6 3
"3043" "91219" "91218" "12" 4 3
"3044" "91219" "91219" "12" 1 6
"3045" "91219" "91220" "12" 6 2
"3046" "91219" "91221" "12" 6 2
"3047" "91219" "91222" "12" 2 3
"3048" "91219" "91223" "12" 4 4
"3049" "91219" "91224" "12" 4 4
"3050" "91219" "91225" "12" 5 3
"3051" "91220" "91201" "12" 6 2
"3052" "91220" "91202" "12" 2 6
"3053" "91220" "91203" "12" 2 6
"3054" "91220" "91204" "12" 6 2
"3055" "91220" "91205" "12" 2 4
"3056" "91220" "91206" "12" 6 2
"3057" "91220" "91207" "12" 2 3
"3058" "91220" "91208" "12" 3 3
"3059" "91220" "91209" "12" 6 2
"3060" "91220" "91210" "12" 2 3
"3061" "91220" "91211" "12" 2 4
"3062" "91220" "91212" "12" 2 4
"3063" "91220" "91213" "12" 2 4
"3064" "91220" "91214" "12" 5 2
"3065" "91220" "91215" "12" 2 4
"3066" "91220" "91216" "12" 2 4
"3067" "91220" "91217" "12" 2 4
"3068" "91220" "91218" "12" 2 4
"3069" "91220" "91219" "12" 2 4
"3070" "91220" "91220" "12" 7 3
"3071" "91220" "91221" "12" 7 6
"3072" "91220" "91222" "12" 2 4
"3073" "91220" "91223" "12" 7 3
"3074" "91220" "91224" "12" 2 4
"3075" "91220" "91225" "12" 6 2
"3076" "91221" "91201" "12" 5 4
"3077" "91221" "91202" "12" 4 4
"3078" "91221" "91203" "12" 4 2
"3079" "91221" "91204" "12" 6 4
"3080" "91221" "91205" "12" 4 2
"3081" "91221" "91206" "12" 5 4
"3082" "91221" "91207" "12" 4 4
"3083" "91221" "91208" "12" 2 4
"3084" "91221" "91209" "12" 5 4
"3085" "91221" "91210" "12" 5 2
"3086" "91221" "91211" "12" 2 4
"3087" "91221" "91212" "12" 6 4
"3088" "91221" "91213" "12" 1 4
"3089" "91221" "91214" "12" 4 4
"3090" "91221" "91215" "12" 5 4
"3091" "91221" "91216" "12" 3 4
"3092" "91221" "91217" "12" 4 4
"3093" "91221" "91218" "12" 2 2
"3094" "91221" "91219" "12" 5 4
"3095" "91221" "91220" "12" 4 5
"3096" "91221" "91221" "12" 6 6
"3097" "91221" "91222" "12" 2 3
"3098" "91221" "91223" "12" 5 4
"3099" "91221" "91224" "12" 6 4
"3100" "91221" "91225" "12" 6 4
"3101" "91222" "91201" "12" 7 3
"3102" "91222" "91202" "12" 1 5
"3103" "91222" "91203" "12" 1 4
"3104" "91222" "91204" "12" 7 3
"3105" "91222" "91205" "12" 2 4
"3106" "91222" "91206" "12" 6 2
"3107" "91222" "91207" "12" 1 5
"3108" "91222" "91208" "12" 1 4
"3109" "91222" "91209" "12" 4 6
"3110" "91222" "91210" "12" 5 2
"3111" "91222" "91211" "12" 1 4
"3112" "91222" "91212" "12" 5 3
"3113" "91222" "91213" "12" 1 4
"3114" "91222" "91214" "12" 1 4
"3115" "91222" "91215" "12" 1 3
"3116" "91222" "91216" "12" 1 3
"3117" "91222" "91217" "12" 3 4
"3118" "91222" "91218" "12" 4 3
"3119" "91222" "91219" "12" 1 4
"3120" "91222" "91220" "12" 4 4
"3121" "91222" "91221" "12" 6 6
"3122" "91222" "91222" "12" 4 3
"3123" "91222" "91223" "12" 5 6
"3124" "91222" "91224" "12" 4 3
"3125" "91222" "91225" "12" 4 4
"3126" "91223" "91201" "12" 7 2
"3127" "91223" "91202" "12" 2 4
"3128" "91223" "91203" "12" 4 3
"3129" "91223" "91204" "12" 7 1
"3130" "91223" "91205" "12" 5 3
"3131" "91223" "91206" "12" 7 1
"3132" "91223" "91207" "12" 6 3
"3133" "91223" "91208" "12" 4 2
"3134" "91223" "91209" "12" 7 2
"3135" "91223" "91210" "12" 7 2
"3136" "91223" "91211" "12" 3 3
"3137" "91223" "91212" "12" 6 1
"3138" "91223" "91213" "12" 4 3
"3139" "91223" "91214" "12" 5 3
"3140" "91223" "91215" "12" 4 2
"3141" "91223" "91216" "12" 7 2
"3142" "91223" "91217" "12" 3 4
"3143" "91223" "91218" "12" 6 2
"3144" "91223" "91219" "12" 1 3
"3145" "91223" "91220" "12" 7 3
"3146" "91223" "91221" "12" 7 3
"3147" "91223" "91222" "12" 3 3
"3148" "91223" "91223" "12" 7 3
"3149" "91223" "91224" "12" 5 4
"3150" "91223" "91225" "12" 6 1
"3151" "91224" "91201" "12" 6 4
"3152" "91224" "91202" "12" 1 4
"3153" "91224" "91203" "12" 4 4
"3154" "91224" "91204" "12" 6 4
"3155" "91224" "91205" "12" 4 4
"3156" "91224" "91206" "12" 5 2
"3157" "91224" "91207" "12" 3 4
"3158" "91224" "91208" "12" 1 4
"3159" "91224" "91209" "12" 5 4
"3160" "91224" "91210" "12" 5 3
"3161" "91224" "91211" "12" 5 4
"3162" "91224" "91212" "12" 4 3
"3163" "91224" "91213" "12" 4 4
"3164" "91224" "91214" "12" 4 4
"3165" "91224" "91215" "12" 3 4
"3166" "91224" "91216" "12" 5 4
"3167" "91224" "91217" "12" 5 4
"3168" "91224" "91218" "12" 5 4
"3169" "91224" "91219" "12" 5 4
"3170" "91224" "91220" "12" 7 4
"3171" "91224" "91221" "12" 7 6
"3172" "91224" "91222" "12" 3 5
"3173" "91224" "91223" "12" 5 5
"3174" "91224" "91224" "12" 4 4
"3175" "91224" "91225" "12" 4 4
"3176" "91225" "91201" "12" 6 3
"3177" "91225" "91202" "12" 2 3
"3178" "91225" "91203" "12" 3 3
"3179" "91225" "91204" "12" 6 4
"3180" "91225" "91205" "12" 4 4
"3181" "91225" "91206" "12" 5 3
"3182" "91225" "91207" "12" 2 3
"3183" "91225" "91208" "12" 3 3
"3184" "91225" "91209" "12" 6 6
"3185" "91225" "91210" "12" 5 3
"3186" "91225" "91211" "12" 4 3
"3187" "91225" "91212" "12" 5 3
"3188" "91225" "91213" "12" 4 3
"3189" "91225" "91214" "12" 4 3
"3190" "91225" "91215" "12" 5 4
"3191" "91225" "91216" "12" 4 3
"3192" "91225" "91217" "12" 6 3
"3193" "91225" "91218" "12" 4 3
"3194" "91225" "91219" "12" 3 3
"3195" "91225" "91220" "12" 6 6
"3196" "91225" "91221" "12" 6 6
"3197" "91225" "91222" "12" 3 3
"3198" "91225" "91223" "12" 6 6
"3199" "91225" "91224" "12" 5 3
"3200" "91225" "91225" "12" 5 3
"3201" "91301" "91301" "13" 6 3
"3202" "91301" "91302" "13" 1 3
"3203" "91301" "91303" "13" 1 3
"3204" "91301" "91304" "13" 5 4
"3205" "91301" "91305" "13" 6 4
"3206" "91301" "91306" "13" 1 5
"3207" "91301" "91307" "13" 6 1
"3208" "91301" "91308" "13" 7 3
"3209" "91301" "91309" "13" 7 3
"3210" "91301" "91310" "13" 4 5
"3211" "91301" "91311" "13" 6 3
"3212" "91301" "91312" "13" 7 4
"3213" "91301" "91313" "13" 2 2
"3214" "91301" "91314" "13" 2 4
"3215" "91301" "91315" "13" 3 6
"3216" "91301" "91316" "13" 6 3
"3217" "91301" "91317" "13" 1 5
"3218" "91301" "91318" "13" 1 6
"3219" "91301" "91319" "13" 5 5
"3220" "91301" "91320" "13" 6 3
"3221" "91301" "91321" "13" 6 3
"3222" "91301" "91322" "13" 6 3
"3223" "91301" "91323" "13" 2 3
"3224" "91301" "91324" "13" 5 4
"3225" "91302" "91301" "13" 7 2
"3226" "91302" "91302" "13" 5 3
"3227" "91302" "91303" "13" 1 6
"3228" "91302" "91304" "13" 5 2
"3229" "91302" "91305" "13" 5 2
"3230" "91302" "91306" "13" 4 2
"3231" "91302" "91307" "13" 5 2
"3232" "91302" "91308" "13" 7 1
"3233" "91302" "91309" "13" 5 2
"3234" "91302" "91310" "13" 3 4
"3235" "91302" "91311" "13" 7 1
"3236" "91302" "91312" "13" 7 1
"3237" "91302" "91313" "13" 4 3
"3238" "91302" "91314" "13" 5 2
"3239" "91302" "91315" "13" 6 1
"3240" "91302" "91316" "13" 6 1
"3241" "91302" "91317" "13" 3 3
"3242" "91302" "91318" "13" 4 2
"3243" "91302" "91319" "13" 4 3
"3244" "91302" "91320" "13" 4 2
"3245" "91302" "91321" "13" 5 2
"3246" "91302" "91322" "13" 6 1
"3247" "91302" "91323" "13" 5 3
"3248" "91302" "91324" "13" 5 2
"3249" "91303" "91301" "13" 5 5
"3250" "91303" "91302" "13" 5 3
"3251" "91303" "91303" "13" 5 3
"3252" "91303" "91304" "13" 5 3
"3253" "91303" "91305" "13" 5 3
"3254" "91303" "91306" "13" 5 3
"3255" "91303" "91307" "13" 5 3
"3256" "91303" "91308" "13" 6 2
"3257" "91303" "91309" "13" 5 3
"3258" "91303" "91310" "13" 4 5
"3259" "91303" "91311" "13" 5 3
"3260" "91303" "91312" "13" 5 3
"3261" "91303" "91313" "13" 5 2
"3262" "91303" "91314" "13" 6 2
"3263" "91303" "91315" "13" 5 5
"3264" "91303" "91316" "13" 5 3
"3265" "91303" "91317" "13" 3 3
"3266" "91303" "91318" "13" 5 3
"3267" "91303" "91319" "13" 5 3
"3268" "91303" "91320" "13" 5 3
"3269" "91303" "91321" "13" 5 3
"3270" "91303" "91322" "13" 5 2
"3271" "91303" "91323" "13" 5 2
"3272" "91303" "91324" "13" 5 2
"3273" "91304" "91301" "13" 6 6
"3274" "91304" "91302" "13" 2 5
"3275" "91304" "91303" "13" 2 5
"3276" "91304" "91304" "13" 5 2
"3277" "91304" "91305" "13" 5 2
"3278" "91304" "91306" "13" 4 2
"3279" "91304" "91307" "13" 4 2
"3280" "91304" "91308" "13" 6 2
"3281" "91304" "91309" "13" 5 2
"3282" "91304" "91310" "13" 5 5
"3283" "91304" "91311" "13" 6 4
"3284" "91304" "91312" "13" 6 2
"3285" "91304" "91313" "13" 2 3
"3286" "91304" "91314" "13" 5 3
"3287" "91304" "91315" "13" 2 4
"3288" "91304" "91316" "13" 5 2
"3289" "91304" "91317" "13" 1 2
"3290" "91304" "91318" "13" 2 5
"3291" "91304" "91319" "13" 2 5
"3292" "91304" "91320" "13" 5 4
"3293" "91304" "91321" "13" 6 3
"3294" "91304" "91322" "13" 6 3
"3295" "91304" "91323" "13" 1 4
"3296" "91304" "91324" "13" 2 4
"3297" "91305" "91301" "13" 6 2
"3298" "91305" "91302" "13" 4 2
"3299" "91305" "91303" "13" 3 3
"3300" "91305" "91304" "13" 3 2
"3301" "91305" "91305" "13" 6 2
"3302" "91305" "91306" "13" 3 2
"3303" "91305" "91307" "13" 5 2
"3304" "91305" "91308" "13" 6 2
"3305" "91305" "91309" "13" 6 3
"3306" "91305" "91310" "13" 5 3
"3307" "91305" "91311" "13" 6 2
"3308" "91305" "91312" "13" 4 2
"3309" "91305" "91313" "13" 3 2
"3310" "91305" "91314" "13" 5 2
"3311" "91305" "91315" "13" 5 2
"3312" "91305" "91316" "13" 6 2
"3313" "91305" "91317" "13" 3 2
"3314" "91305" "91318" "13" 4 2
"3315" "91305" "91319" "13" 4 2
"3316" "91305" "91320" "13" 6 2
"3317" "91305" "91321" "13" 6 2
"3318" "91305" "91322" "13" 6 2
"3319" "91305" "91323" "13" 4 2
"3320" "91305" "91324" "13" 4 2
"3321" "91306" "91301" "13" 4 3
"3322" "91306" "91302" "13" 1 2
"3323" "91306" "91303" "13" 2 4
"3324" "91306" "91304" "13" 3 2
"3325" "91306" "91305" "13" 2 2
"3326" "91306" "91306" "13" 4 1
"3327" "91306" "91307" "13" 5 2
"3328" "91306" "91308" "13" 6 1
"3329" "91306" "91309" "13" 5 3
"3330" "91306" "91310" "13" 4 3
"3331" "91306" "91311" "13" 6 3
"3332" "91306" "91312" "13" 6 2
"3333" "91306" "91313" "13" 1 2
"3334" "91306" "91314" "13" 4 3
"3335" "91306" "91315" "13" 5 2
"3336" "91306" "91316" "13" 4 2
"3337" "91306" "91317" "13" 1 3
"3338" "91306" "91318" "13" 4 2
"3339" "91306" "91319" "13" 4 2
"3340" "91306" "91320" "13" 5 1
"3341" "91306" "91321" "13" 4 1
"3342" "91306" "91322" "13" 6 1
"3343" "91306" "91323" "13" 1 2
"3344" "91306" "91324" "13" 6 2
"3345" "91307" "91301" "13" 3 3
"3346" "91307" "91302" "13" 5 4
"3347" "91307" "91303" "13" 6 5
"3348" "91307" "91304" "13" 3 3
"3349" "91307" "91305" "13" 3 2
"3350" "91307" "91306" "13" 3 2
"3351" "91307" "91307" "13" 3 5
"3352" "91307" "91308" "13" 2 2
"3353" "91307" "91309" "13" 3 3
"3354" "91307" "91310" "13" 3 5
"3355" "91307" "91311" "13" 2 3
"3356" "91307" "91312" "13" 4 5
"3357" "91307" "91313" "13" 5 3
"3358" "91307" "91314" "13" 3 4
"3359" "91307" "91315" "13" 3 3
"3360" "91307" "91316" "13" 5 2
"3361" "91307" "91317" "13" 5 5
"3362" "91307" "91318" "13" 4 5
"3363" "91307" "91319" "13" 4 5
"3364" "91307" "91320" "13" 4 3
"3365" "91307" "91321" "13" 3 2
"3366" "91307" "91322" "13" 2 2
"3367" "91307" "91323" "13" 4 3
"3368" "91307" "91324" "13" 3 3
"3369" "91308" "91301" "13" 7 7
"3370" "91308" "91302" "13" 2 1
"3371" "91308" "91303" "13" 2 4
"3372" "91308" "91304" "13" 7 2
"3373" "91308" "91305" "13" 6 4
"3374" "91308" "91306" "13" 5 1
"3375" "91308" "91307" "13" 6 1
"3376" "91308" "91308" "13" 7 3
"3377" "91308" "91309" "13" 7 3
"3378" "91308" "91310" "13" 6 3
"3379" "91308" "91311" "13" 7 1
"3380" "91308" "91312" "13" 7 5
"3381" "91308" "91313" "13" 3 1
"3382" "91308" "91314" "13" 7 1
"3383" "91308" "91315" "13" 6 4
"3384" "91308" "91316" "13" 3 6
"3385" "91308" "91317" "13" 2 4
"3386" "91308" "91318" "13" 3 4
"3387" "91308" "91319" "13" 3 6
"3388" "91308" "91320" "13" 7 5
"3389" "91308" "91321" "13" 7 2
"3390" "91308" "91322" "13" 7 1
"3391" "91308" "91323" "13" 2 1
"3392" "91308" "91324" "13" 7 4
"3393" "91309" "91301" "13" 7 7
"3394" "91309" "91302" "13" 1 4
"3395" "91309" "91303" "13" 1 6
"3396" "91309" "91304" "13" 5 1
"3397" "91309" "91305" "13" 5 7
"3398" "91309" "91306" "13" 3 1
"3399" "91309" "91307" "13" 6 1
"3400" "91309" "91308" "13" 7 1
"3401" "91309" "91309" "13" 6 3
"3402" "91309" "91310" "13" 2 7
"3403" "91309" "91311" "13" 6 7
"3404" "91309" "91312" "13" 6 1
"3405" "91309" "91313" "13" 1 1
"3406" "91309" "91314" "13" 7 1
"3407" "91309" "91315" "13" 6 1
"3408" "91309" "91316" "13" 4 4
"3409" "91309" "91317" "13" 2 3
"3410" "91309" "91318" "13" 1 6
"3411" "91309" "91319" "13" 1 6
"3412" "91309" "91320" "13" 1 5
"3413" "91309" "91321" "13" 7 2
"3414" "91309" "91322" "13" 7 1
"3415" "91309" "91323" "13" 1 1
"3416" "91309" "91324" "13" 6 2
"3417" "91310" "91301" "13" 6 3
"3418" "91310" "91302" "13" 4 3
"3419" "91310" "91303" "13" 2 3
"3420" "91310" "91304" "13" 6 2
"3421" "91310" "91305" "13" 4 3
"3422" "91310" "91306" "13" 6 2
"3423" "91310" "91307" "13" 5 2
"3424" "91310" "91308" "13" 5 2
"3425" "91310" "91309" "13" 4 4
"3426" "91310" "91310" "13" 4 4
"3427" "91310" "91311" "13" 4 3
"3428" "91310" "91312" "13" 5 3
"3429" "91310" "91313" "13" 5 2
"3430" "91310" "91314" "13" 3 2
"3431" "91310" "91315" "13" 4 4
"3432" "91310" "91316" "13" 3 2
"3433" "91310" "91317" "13" 3 3
"3434" "91310" "91318" "13" 3 4
"3435" "91310" "91319" "13" 4 4
"3436" "91310" "91320" "13" 4 4
"3437" "91310" "91321" "13" 5 4
"3438" "91310" "91322" "13" 5 1
"3439" "91310" "91323" "13" 3 4
"3440" "91310" "91324" "13" 4 3
"3441" "91311" "91301" "13" 6 2
"3442" "91311" "91302" "13" 5 2
"3443" "91311" "91303" "13" 2 3
"3444" "91311" "91304" "13" 4 2
"3445" "91311" "91305" "13" 5 3
"3446" "91311" "91306" "13" 3 2
"3447" "91311" "91307" "13" 4 2
"3448" "91311" "91308" "13" 6 2
"3449" "91311" "91309" "13" 6 2
"3450" "91311" "91310" "13" 4 4
"3451" "91311" "91311" "13" 5 4
"3452" "91311" "91312" "13" 5 2
"3453" "91311" "91313" "13" 2 2
"3454" "91311" "91314" "13" 6 3
"3455" "91311" "91315" "13" 4 1
"3456" "91311" "91316" "13" 4 3
"3457" "91311" "91317" "13" 2 3
"3458" "91311" "91318" "13" 2 5
"3459" "91311" "91319" "13" 2 4
"3460" "91311" "91320" "13" 4 3
"3461" "91311" "91321" "13" 5 2
"3462" "91311" "91322" "13" 6 2
"3463" "91311" "91323" "13" 3 2
"3464" "91311" "91324" "13" 4 2
"3465" "91312" "91301" "13" 6 3
"3466" "91312" "91302" "13" 3 3
"3467" "91312" "91303" "13" 2 3
"3468" "91312" "91304" "13" 5 3
"3469" "91312" "91305" "13" 4 3
"3470" "91312" "91306" "13" 4 3
"3471" "91312" "91307" "13" 4 3
"3472" "91312" "91308" "13" 6 3
"3473" "91312" "91309" "13" 5 3
"3474" "91312" "91310" "13" 4 3
"3475" "91312" "91311" "13" 6 3
"3476" "91312" "91312" "13" 5 4
"3477" "91312" "91313" "13" 2 3
"3478" "91312" "91314" "13" 4 3
"3479" "91312" "91315" "13" 4 3
"3480" "91312" "91316" "13" 5 2
"3481" "91312" "91317" "13" 2 2
"3482" "91312" "91318" "13" 1 3
"3483" "91312" "91319" "13" 2 3
"3484" "91312" "91320" "13" 3 3
"3485" "91312" "91321" "13" 6 3
"3486" "91312" "91322" "13" 7 3
"3487" "91312" "91323" "13" 3 3
"3488" "91312" "91324" "13" 5 3
"3489" "91313" "91301" "13" 4 4
"3490" "91313" "91302" "13" 4 4
"3491" "91313" "91303" "13" 4 4
"3492" "91313" "91304" "13" 4 4
"3493" "91313" "91305" "13" 4 4
"3494" "91313" "91306" "13" 4 4
"3495" "91313" "91307" "13" 4 4
"3496" "91313" "91308" "13" 5 4
"3497" "91313" "91309" "13" 4 4
"3498" "91313" "91310" "13" 4 4
"3499" "91313" "91311" "13" 4 4
"3500" "91313" "91312" "13" 4 4
"3501" "91313" "91313" "13" 2 4
"3502" "91313" "91314" "13" 5 4
"3503" "91313" "91315" "13" 1 4
"3504" "91313" "91316" "13" 4 4
"3505" "91313" "91317" "13" 1 4
"3506" "91313" "91318" "13" 4 4
"3507" "91313" "91319" "13" 4 4
"3508" "91313" "91320" "13" 4 4
"3509" "91313" "91321" "13" 4 4
"3510" "91313" "91322" "13" 4 4
"3511" "91313" "91323" "13" 4 4
"3512" "91313" "91324" "13" 4 4
"3513" "91314" "91301" "13" 6 4
"3514" "91314" "91302" "13" 4 5
"3515" "91314" "91303" "13" 4 4
"3516" "91314" "91304" "13" 4 2
"3517" "91314" "91305" "13" 6 3
"3518" "91314" "91306" "13" 3 5
"3519" "91314" "91307" "13" 6 5
"3520" "91314" "91308" "13" 7 2
"3521" "91314" "91309" "13" 7 4
"3522" "91314" "91310" "13" 6 4
"3523" "91314" "91311" "13" 7 3
"3524" "91314" "91312" "13" 5 3
"3525" "91314" "91313" "13" 5 2
"3526" "91314" "91314" "13" 7 2
"3527" "91314" "91315" "13" 3 5
"3528" "91314" "91316" "13" 5 2
"3529" "91314" "91317" "13" 2 3
"3530" "91314" "91318" "13" 3 4
"3531" "91314" "91319" "13" 5 4
"3532" "91314" "91320" "13" 5 2
"3533" "91314" "91321" "13" 7 2
"3534" "91314" "91322" "13" 7 2
"3535" "91314" "91323" "13" 3 2
"3536" "91314" "91324" "13" 5 3
"3537" "91315" "91301" "13" 4 1
"3538" "91315" "91302" "13" 5 1
"3539" "91315" "91303" "13" 4 1
